"","ENSG00000018625.15","ENSG00000034971.17","ENSG00000077157.22","ENSG00000077616.11","ENSG00000104415.14","ENSG00000123500.10","ENSG00000133800.9","ENSG00000145321.13","ENSG00000162494.6","ENSG00000163815.6","ENSG00000167434.10","ENSG00000171819.5","ENSG00000182492.16","ENSG00000185271.9","ENSG00000198848.13","ENSG00000226005.5","ENSG00000228162.1","ENSG00000228222.1","ENSG00000228868.3","ENSG00000229558.2","ENSG00000234648.1","ENSG00000244734.4","ENSG00000250572.1","ENSG00000251325.1","ENSG00000257766.1","ENSG00000260102.2","ENSG00000263709.1","ENSG00000266964.6","ENSG00000267603.1","ENSG00000277954.1","ENSG00000282840.1","ENSG00000286523.1","ENSG00000287666.1","group"
"TCGA-BH-A0C1-01B-11R-A12D-07",6.33320969478183,3.3071450089029,12.0424421319461,5.62296646517144,11.706681775776,13.472246950547,7.72634896092206,3.3071450089029,3.3071450089029,7.37312624201843,3.3071450089029,4.05201943768093,15.6062122769165,4.6952051364574,8.4492893601427,4.05201943768093,3.3071450089029,3.3071450089029,3.74036164290204,3.74036164290204,9.26427510650465,9.73228890647913,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.28007686500075,4.26196833527036,3.74036164290204,3.74036164290204,"Tumor"
"TCGA-A2-A4RX-01A-11R-A266-07",7.25780627937699,4.28514348851245,11.7604553861755,6.76392450475585,11.3328140723053,13.7268856201818,8.41961206578191,3.3071450089029,4.1106309617585,6.32197616634877,4.55480522487954,5.62388211049365,17.7031163992324,5.0986002666735,7.39964881962702,3.3071450089029,3.3071450089029,4.94442158533153,3.87891726217987,4.85905290542815,4.1106309617585,6.6314093186021,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.87891726217987,5.02399024207245,4.28514348851245,5.92390160658913,4.66608078141309,3.87891726217987,3.87891726217987,"Tumor"
"TCGA-AC-A5EH-01A-11R-A28M-07",3.99530521067923,3.3071450089029,10.5195653807896,5.60795004891545,12.0263785624159,14.7286030724809,7.12501241767341,3.3071450089029,3.99530521067923,6.37288844955901,3.79603145672549,4.27154627954382,15.9913695200929,4.38063007103391,8.18129445211415,3.79603145672549,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.2427719056416,7.1009704172678,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.27154627954382,3.79603145672549,3.3071450089029,5.64289086241825,3.99530521067923,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-AR-A0TR-01A-11R-A084-07",5.40288095405173,3.3071450089029,11.397435281507,5.80786367940269,8.19624477763333,7.73369062814244,6.81243724500268,3.3071450089029,3.3071450089029,6.79341733085546,6.23757327738418,3.69781184434272,12.6598749614651,4.56644191684728,4.88920294068067,3.3071450089029,3.69781184434272,3.3071450089029,3.3071450089029,3.3071450089029,6.71468144218302,8.33334434416601,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.69781184434272,3.85796916411355,3.3071450089029,5.20375944718331,3.3071450089029,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-E2-A106-01A-11R-A10J-07",8.01919972945388,3.3071450089029,10.8625450197823,5.77972166121639,9.39008847904224,11.14397913112,5.43191832975058,3.3071450089029,3.95838551453879,8.17599133370662,4.41714614203478,4.78232891766522,14.7764422683767,3.95838551453879,6.20665897431941,4.7187690709585,3.95838551453879,3.3071450089029,3.3071450089029,3.3071450089029,7.54270667153534,6.93771540371479,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.31854184203788,3.95838551453879,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-AQ-A1H2-01A-11R-A13Q-07",4.96883140772039,4.22948307952576,10.3015481107371,4.48525300172579,9.76485561411315,12.1852011451782,6.26902322972758,3.3071450089029,3.3071450089029,6.35894202890587,3.84564094646659,3.3071450089029,13.9729223068532,4.48525300172579,8.02663875198671,3.68901762397435,3.3071450089029,3.3071450089029,3.68901762397435,3.3071450089029,9.00216545561411,7.66864656183065,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.68901762397435,3.68901762397435,4.96883140772039,3.3071450089029,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-A2-A0CX-01A-21R-A00Z-07",6.15634984388937,3.79137845856497,12.8575383564755,5.44058642238126,11.1150742038315,14.8941185447874,6.26783215634578,3.3071450089029,3.79137845856497,7.01510715056996,4.71066801817233,3.3071450089029,15.9336352688623,4.63575255977391,11.2438647997118,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,7.502570257019,6.67427944559442,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.79137845856497,3.79137845856497,3.3071450089029,6.22430434254118,3.79137845856497,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-AR-A0TZ-01A-12R-A084-07",5.614887377198,3.67590006837568,11.3031458907427,4.88147583805616,10.753623446712,12.2201848168323,6.7189268814879,3.3071450089029,3.3071450089029,6.00986640954011,3.3071450089029,3.67590006837568,14.3929716597274,4.64247987359446,6.08246304601801,3.67590006837568,3.3071450089029,3.3071450089029,3.82724319587435,3.3071450089029,6.39751392380102,6.12425778599381,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.67590006837568,3.3071450089029,5.10904704889555,3.82724319587435,3.67590006837568,3.3071450089029,"Tumor"
"TCGA-A2-A25F-01A-11R-A169-07",7.90630717970555,4.58375110774207,12.2461521300839,6.44112624634145,10.2512070025914,11.3226019169459,10.1946394338581,3.3071450089029,3.68671516669808,8.47774262905799,6.38193585496607,4.67917389560946,15.6615339278044,5.49801626754678,10.6356324998407,3.68671516669808,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,7.77149310437132,8.62612209557858,3.68671516669808,3.3071450089029,3.3071450089029,4.42125202122184,3.84241244325963,3.84241244325963,3.68671516669808,5.67102495253842,3.96087048692171,3.84241244325963,3.96087048692171,"Tumor"
"TCGA-E2-A15D-01A-11R-A115-07",8.471470746278,4.02522708980913,11.9569827529746,6.85474700486461,10.2688596084923,13.3616343378089,7.1893695562564,3.3071450089029,3.3071450089029,7.83268019205458,4.31270322356331,3.72456522562035,15.5328424777932,4.75579833910862,9.46257522714366,4.13355538870475,3.3071450089029,3.3071450089029,4.5271043491166,3.89544312482677,7.8743931266735,7.67634074862074,3.3071450089029,3.3071450089029,3.3071450089029,4.80610327765758,3.3071450089029,3.89544312482677,3.3071450089029,5.14503167220548,4.02522708980913,3.89544312482677,3.72456522562035,"Tumor"
"TCGA-E2-A14X-01A-11R-A115-07",6.30453331154495,4.37995073933045,11.4971297016435,6.15513849304205,9.49569226267154,10.5696182631635,7.45830261045479,3.3071450089029,3.93591111768465,6.98437641553047,4.03131481583426,5.86354946561308,14.5500020640062,5.00073874490231,6.40694955924363,4.25792116801633,3.82186883547036,3.3071450089029,3.82186883547036,4.18958813489338,8.30168763760863,9.49059288886596,3.3071450089029,3.6720695566718,3.3071450089029,3.6720695566718,3.6720695566718,3.3071450089029,3.3071450089029,5.76240234554833,4.75433781912765,3.6720695566718,3.93591111768465,"Tumor"
"TCGA-D8-A1Y1-01A-21R-A14M-07",4.58271354767602,3.68638870305014,11.3228387388987,5.42522572531784,12.1745003721644,15.4035057977504,5.92686877561844,3.3071450089029,3.3071450089029,6.33076637560844,3.84195464986969,3.84195464986969,16.2316282922604,3.96031445954493,8.18580426016917,4.42033342444798,3.3071450089029,3.3071450089029,3.3071450089029,3.68638870305014,8.08694214913179,8.22617968037752,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.05927165131228,3.68638870305014,6.03942223279194,3.96031445954493,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-A8-A092-01A-11R-A00Z-07",5.76723910480389,3.71408653515398,10.9930219108183,6.11093360138411,10.3513506637903,12.6578881011864,5.67744459272319,3.3071450089029,3.88077097922686,6.35794886698196,3.3071450089029,3.3071450089029,14.3106147288417,3.71408653515398,6.72895782495067,3.71408653515398,3.71408653515398,3.3071450089029,3.71408653515398,3.88077097922686,8.39493224182508,5.96869802253408,3.3071450089029,3.3071450089029,3.3071450089029,3.71408653515398,3.3071450089029,3.3071450089029,3.3071450089029,4.86370782229386,3.88077097922686,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-E2-A573-01A-11R-A29R-07",4.24927144771519,3.7844434518146,10.7752951926674,6.43374836669108,9.46849252406025,9.78512058934924,7.14520201111553,3.3071450089029,3.3071450089029,6.83357353525532,3.3071450089029,3.3071450089029,14.4456115318205,4.12656664636468,7.30400856583961,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.20219160813985,7.63374827514782,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.7844434518146,3.3071450089029,4.61777739533049,4.5380491572384,3.7844434518146,3.7844434518146,"Tumor"
"TCGA-EW-A1IY-01A-11R-A13Q-07",5.47110510771516,4.04921869047671,12.1558679731037,6.23616328050592,12.5136330872579,14.16127342134,6.79795040920522,3.3071450089029,4.46233531757005,6.26198862609504,3.3071450089029,4.34563665213615,15.4214462153469,4.938021168923,8.00937649760248,4.82740995906035,4.04921869047671,3.3071450089029,3.3071450089029,4.21118427112156,6.84102247504894,6.71696596518823,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.68123674487344,6.39608098552292,4.28107459454028,3.68123674487344,3.83472929993992,"Tumor"
"TCGA-C8-A133-01A-32R-A12D-07",5.16685402995313,3.83633537684306,8.98236896371616,4.46571193871612,6.25596595126845,7.90842959229743,6.33145911279425,3.3071450089029,3.3071450089029,6.9389652114526,3.83633537684306,3.3071450089029,11.921180434056,3.3071450089029,5.04383369498523,3.83633537684306,3.3071450089029,3.3071450089029,3.83633537684306,3.83633537684306,9.77070790744774,9.45350610486152,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.83633537684306,3.3071450089029,3.3071450089029,4.46571193871612,4.0514536692816,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-BH-A1EV-11A-24R-A137-07",11.0370530348829,8.4212891185823,13.8093932391456,9.42069669339467,7.3505714048881,7.21052268994981,12.4000582185633,3.65504017022275,3.65504017022275,10.1787745090843,8.34114818506625,9.91659030089077,12.7309380257504,6.58036697980554,10.0965633268364,6.19782627873364,4.83312895337719,3.90685107985798,4.76450271498018,5.50460722255953,7.92267793610022,10.8781085641926,4.07775469762036,3.99800251476689,3.99800251476689,6.20935582811989,4.86593674492769,4.61278895785887,6.49872655202878,7.69954726926969,5.88765084761886,4.33169517849907,6.025461744086,"Normal"
"TCGA-B6-A2IU-01A-32R-A18M-07",8.11962651519514,3.3071450089029,11.8678322443325,5.73420271257268,9.52539382773507,11.6884268292146,5.27911474829256,3.3071450089029,3.3071450089029,7.92365545978317,3.3071450089029,4.81062902005274,14.5283914847065,4.20065026810452,8.71202280526207,4.55205925204345,3.94391337713443,3.3071450089029,3.3071450089029,3.3071450089029,6.94094165920529,8.33653222864094,3.3071450089029,3.3071450089029,3.3071450089029,3.94391337713443,3.3071450089029,3.3071450089029,3.94391337713443,4.92023502673097,4.20065026810452,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-D8-A147-01A-11R-A115-07",4.30531894288794,3.3071450089029,10.4275102550295,5.53750084114702,9.81336064260005,11.4036585832649,5.75867027059396,3.3071450089029,5.66486305018995,5.88819302804948,3.3071450089029,10.6954240684536,13.9142299840205,3.89101194393584,5.84637651374094,3.89101194393584,4.30531894288794,3.72139997580618,3.3071450089029,3.89101194393584,7.66215963752615,5.82497618913778,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.01985369035282,3.89101194393584,3.3071450089029,5.01717377551119,3.72139997580618,3.72139997580618,3.3071450089029,"Tumor"
"TCGA-AC-A3EH-01A-22R-A22K-07",5.78278351589576,3.3071450089029,10.587102183585,6.09624273682633,10.6771775070457,12.5915338316085,6.88346558344849,3.3071450089029,3.95063514688762,6.84602208307835,4.09208785878619,4.31257655040701,16.0542463042346,4.48778670992345,7.51908012500377,4.40433162351196,3.3071450089029,3.3071450089029,3.3071450089029,3.76403081054444,6.40440646771605,8.82024281724249,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,5.25763777064819,3.3071450089029,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-A8-A09Z-01A-11R-A00Z-07",5.03763538889484,3.3071450089029,10.7573349869045,5.64089594146613,8.9888491435227,10.9836136041941,4.52496815081671,4.34471870127617,3.3071450089029,5.76375987972196,3.3071450089029,3.3071450089029,14.5886671184114,4.23902452753786,6.44420338174902,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,6.38932416206372,4.60395078600126,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.77911964764263,3.77911964764263,3.3071450089029,4.11758127325129,3.3071450089029,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-BH-A1FR-01A-11R-A13Q-07",7.21470386638588,4.03000368386811,11.3935426018808,5.81017997843196,8.73313830613481,10.7826765726691,7.33340833929685,3.3071450089029,3.82092741717369,7.68518845886214,4.03000368386811,4.43327046318797,14.4455736683385,4.43327046318797,7.12532929445055,3.82092741717369,4.03000368386811,3.3071450089029,3.3071450089029,3.3071450089029,6.05598862535952,7.5740312541608,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.82092741717369,3.3071450089029,4.03000368386811,5.22807643991339,3.82092741717369,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-E2-A10B-01A-11R-A10J-07",6.95384928637146,5.48523239140906,11.3493536163643,5.65306378158121,11.2522053360547,13.464428011623,6.47447320733362,3.3071450089029,3.7043750966055,7.63682027005275,4.09431627285044,3.86716671724908,15.4187592004874,4.18459995804569,7.57515316934309,3.86716671724908,3.7043750966055,3.3071450089029,3.3071450089029,3.3071450089029,7.34580696193981,7.2627802314011,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.7043750966055,3.3071450089029,3.3071450089029,5.86129027325168,3.86716671724908,3.3071450089029,3.7043750966055,"Tumor"
"TCGA-E2-A2P6-01A-11R-A19W-07",7.91504591911936,4.45281128350492,11.3233651680514,6.28035789691068,9.71732007218564,12.0589406026573,6.71680568900771,3.3071450089029,3.3071450089029,8.0821541694172,4.02002505645138,4.02002505645138,15.5248397593796,5.13301370728525,7.24326499666089,3.72150090614302,3.3071450089029,3.3071450089029,4.02002505645138,3.89115325132022,5.88869811892737,8.14643325544662,3.3071450089029,3.3071450089029,3.3071450089029,3.89115325132022,3.3071450089029,3.3071450089029,3.72150090614302,5.23855436710121,4.02002505645138,3.3071450089029,3.72150090614302,"Tumor"
"TCGA-E9-A227-01A-11R-A157-07",7.66369226951096,4.82873671469881,11.5438215660358,7.03222597314368,11.0271089287754,12.3378054549391,7.94429825825749,3.3071450089029,3.3071450089029,8.09220708023877,4.37116173369681,3.3071450089029,15.3960650195764,4.62508805619489,8.54524090744479,4.11906244670024,4.44116185772263,3.3071450089029,3.3071450089029,3.88499337323234,7.6288410531244,8.65593246562176,3.3071450089029,3.3071450089029,3.3071450089029,3.71710159347807,3.3071450089029,3.71710159347807,3.88499337323234,5.8037410145558,4.21201788627542,3.88499337323234,3.88499337323234,"Tumor"
"TCGA-C8-A132-01A-31R-A115-07",5.91547898635248,4.07572808173816,11.332417197153,5.84293536157002,11.4840140484669,13.5573516124179,7.23356991391497,3.3071450089029,4.19126085987014,6.87916414826122,4.60949527317593,3.3071450089029,15.9536638751612,5.33557041339091,6.89094914721187,4.73708090391968,4.38195569182855,3.3071450089029,3.93712087398239,3.75436007695679,6.07115284359407,8.28938528372345,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.75436007695679,6.70300534556738,4.73708090391968,3.3071450089029,3.93712087398239,"Tumor"
"TCGA-AQ-A1H3-01A-31R-A13Q-07",9.28302654774096,6.63720035459232,12.2023114263007,6.8032930787588,11.5413350686571,13.7449768473198,7.79365096433759,3.3071450089029,3.84966775748741,8.09249792377729,6.90983583916541,4.15764274973126,15.3489649173131,4.78519434455402,10.5416147076919,4.30791677834076,3.3071450089029,3.6918897343475,3.3071450089029,3.84966775748741,7.50882611131195,8.25532915726533,3.3071450089029,3.3071450089029,3.3071450089029,3.6918897343475,3.3071450089029,3.84966775748741,4.06999849157995,5.85188853003057,4.06999849157995,3.3071450089029,4.15764274973126,"Tumor"
"TCGA-A2-A0YE-01A-11R-A109-07",3.9214157150515,3.3071450089029,11.6611859419231,5.13882041459744,9.83913226953635,12.2202640264629,5.88574244566515,3.74312752087848,3.3071450089029,5.05502999254086,3.3071450089029,4.26789384902815,14.8750408547735,3.9214157150515,7.72464980472051,3.74312752087848,3.74312752087848,4.05670647830254,3.3071450089029,3.3071450089029,5.25471931878868,5.13882041459744,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.64287289842818,4.26789384902815,3.3071450089029,3.74312752087848,"Tumor"
"TCGA-A8-A08L-01A-11R-A00Z-07",4.42477030452594,3.87633732588481,10.5879305102163,5.97077411996343,9.97905500306432,11.1786771000273,6.66609391047187,3.3071450089029,3.87633732588481,7.13793640609875,4.19871025186896,4.00205324404869,14.3806532895988,4.54943123714656,6.77382117459423,3.3071450089029,3.87633732588481,3.3071450089029,4.85256918960788,3.3071450089029,8.66202673922906,7.27568430420086,3.3071450089029,3.3071450089029,3.3071450089029,3.71092108088968,3.3071450089029,3.3071450089029,3.3071450089029,4.66028882708373,3.3071450089029,3.3071450089029,3.87633732588481,"Tumor"
"TCGA-S3-AA17-01A-11R-A41B-07",5.36691612598066,3.3071450089029,11.715850205294,5.48747800609893,10.8275001559166,10.5674070215638,6.86550722394115,3.99174393765841,3.99174393765841,6.54985006149379,3.79347821579185,3.99174393765841,14.1771562174361,6.06959038094145,7.88421360157818,3.79347821579185,3.79347821579185,3.3071450089029,3.79347821579185,3.3071450089029,6.09430030209445,7.5493867518306,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.79347821579185,3.3071450089029,3.3071450089029,5.4083617253079,4.26664179894257,3.3071450089029,3.79347821579185,"Tumor"
"TCGA-BH-A0BC-01A-22R-A084-07",7.83044183478954,4.01230226698133,11.0596077316746,5.34719280705826,11.0238412172867,12.9933472354966,8.45443706692736,3.3071450089029,4.21169878864657,7.77314901850721,4.91758886889641,4.29493655747786,15.9466103181714,4.67924025515689,8.69188802136954,4.44076895042027,3.88478573240155,3.3071450089029,4.1187743683373,3.3071450089029,7.08385693334267,9.20579909007916,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.88478573240155,3.3071450089029,3.71695331472998,5.73707220851129,3.88478573240155,4.01230226698133,3.3071450089029,"Tumor"
"TCGA-AR-A2LK-01A-11R-A180-07",7.09222213459665,3.3071450089029,11.5349580944322,5.99186679882783,10.7928312675333,13.7959665657635,5.85831871058557,3.3071450089029,3.3071450089029,6.51562932766784,3.3071450089029,3.8770854334835,14.7230284009353,4.60796756119309,8.97040948412377,3.3071450089029,3.3071450089029,3.3071450089029,3.71145516765217,3.3071450089029,7.18869303117074,5.54372597354902,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.71145516765217,5.5688268178943,3.3071450089029,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-AO-A03R-01A-21R-A034-07",6.29674768732353,4.50938807086648,11.7496703078255,5.36012353808413,9.26405631696059,7.48724394010988,7.34863231800517,3.3071450089029,3.3071450089029,7.97951591647806,6.3630332695961,6.57311213668737,14.9440547045459,4.64235952355227,9.65135940913247,4.9643699968215,4.50938807086648,4.16919019680179,3.3071450089029,3.92116675425001,7.41189801867997,8.43180877466634,3.3071450089029,3.92116675425001,3.3071450089029,3.3071450089029,3.92116675425001,3.3071450089029,3.3071450089029,5.60669690796146,4.35548941316844,3.3071450089029,4.16919019680179,"Tumor"
"TCGA-BH-A1ET-01A-11R-A137-07",7.58961653805338,3.98449210157662,11.3342587029986,6.19893297385055,11.9463317175406,13.4635787238569,6.81065465241516,3.3071450089029,3.3071450089029,7.52126148717972,4.31208271503577,4.54746388652575,14.7651450612089,4.86893800249599,8.14921254553072,4.19725815553393,3.3071450089029,3.3071450089029,3.3071450089029,3.98449210157662,7.62261057262541,6.84618566202626,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.64814340443467,3.64814340443467,4.13303899788803,5.42885528666422,4.46021319130311,3.89507067490448,3.64814340443467,"Tumor"
"TCGA-OL-A6VO-01A-12R-A33J-07",5.05317378383165,3.3071450089029,10.231101939748,5.86025012667285,8.71211239495925,8.91864424863439,7.70902136519626,5.63301017682889,3.92069640999052,7.45557420645914,3.3071450089029,3.92069640999052,13.5270362072068,3.74261321473385,6.71683783064005,3.92069640999052,4.57711251835369,3.3071450089029,3.3071450089029,3.3071450089029,7.11932040241624,7.04141886169738,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.16853917239992,3.3071450089029,4.35470833585811,4.05583503331712,3.74261321473385,3.74261321473385,"Tumor"
"TCGA-AR-A1AU-01A-11R-A12P-07",9.85203012660102,4.38711191277836,12.0046927790415,6.46618879726209,11.09476449864,12.8677733263197,9.33367792425282,3.3071450089029,4.80251511012869,7.56031650021825,8.45812080737607,5.54697852485443,14.850082369339,5.60811367045765,9.89375413505142,5.14692539625167,5.51531572094232,3.75658662160709,4.29668427718763,4.38711191277836,8.46209115757145,8.38889448244696,4.29668427718763,3.3071450089029,3.75658662160709,3.3071450089029,3.94023293054377,4.07949608418174,4.07949608418174,6.48210115230542,4.46938533898143,3.94023293054377,3.3071450089029,"Tumor"
"TCGA-AO-A1KP-01A-11R-A13Q-07",5.34456717346626,3.71634502714636,11.2450138758343,6.05353987903083,10.8902619208524,12.6535966017114,5.94231858083519,3.3071450089029,3.71634502714636,5.460251386402,3.71634502714636,4.01126901751082,15.1378597474091,4.3692697193455,6.28280061715013,3.88393390713934,4.1175925166964,3.3071450089029,3.3071450089029,3.71634502714636,7.16357526207505,5.54073038262845,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.71634502714636,3.3071450089029,3.3071450089029,5.31394487944034,3.71634502714636,3.3071450089029,3.88393390713934,"Tumor"
"TCGA-A8-A08R-01A-11R-A034-07",4.74152432586152,3.3071450089029,11.5361196303139,5.79709116618767,10.6853030689819,12.7398160361314,6.68602776921255,3.3071450089029,4.12497923255636,5.7750280258877,3.72014772349906,4.63430819560207,15.1729681409493,5.05213126097872,7.11195182005029,3.88925867351404,3.72014772349906,3.3071450089029,3.72014772349906,3.3071450089029,6.63905710848519,5.53180076969732,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.12497923255636,3.3071450089029,5.39104028448388,4.44922965573218,3.3071450089029,4.12497923255636,"Tumor"
"TCGA-BH-A0E1-11A-13R-A089-07",9.63366766731461,4.92045810804347,12.6635731693886,6.52884611942976,6.29327656991981,5.21399044459579,8.12373256935811,3.3071450089029,6.73062050160581,9.02542486816002,9.67609152061088,7.86231226866982,10.8628703901381,5.85867105615696,9.60390469022477,7.44230315111041,6.42663698878863,4.31111715901993,4.18084828613925,4.85192770545013,10.4837125311813,13.5266430644898,3.3071450089029,3.3071450089029,4.31111715901993,3.81666953153533,4.31111715901993,4.31111715901993,4.42428681203126,7.54253349735713,4.77900722810413,3.81666953153533,3.3071450089029,"Normal"
"TCGA-AR-A0TV-01A-21R-A084-07",4.78284076927207,3.3071450089029,10.3204338595217,5.28244352382936,8.83342707452326,9.07163076745835,6.56954273396919,3.3071450089029,3.3071450089029,6.35116719384361,4.59808077521546,3.93132492035763,13.7725602600385,5.24459254463409,7.29911424500806,3.93132492035763,3.3071450089029,3.3071450089029,4.18324557453849,3.3071450089029,8.04988891929879,6.40090227456015,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.98944781475511,3.3071450089029,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-E9-A1RD-01A-11R-A157-07",8.43674386284348,3.93626872758617,11.5615888343599,5.65417363329429,11.2997675362138,13.2495734494196,7.5213346721769,3.3071450089029,3.3071450089029,8.14639326775991,3.3071450089029,3.67227926684182,14.9718739842607,4.48814078692514,7.83969690936615,3.8221630897655,3.8221630897655,3.3071450089029,3.3071450089029,3.3071450089029,7.26953184980196,6.03272729670547,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.67227926684182,4.03172461508901,3.67227926684182,5.25817548253775,4.19008261490465,3.8221630897655,3.3071450089029,"Tumor"
"TCGA-A8-A09G-01A-21R-A00Z-07",6.58375611690173,3.3071450089029,11.5107542000303,6.23533303781967,9.71259726269848,11.1028299593338,7.17165455010675,3.3071450089029,3.3071450089029,6.97032159650921,4.29965882832513,4.57290364834208,14.1020165147425,4.83515054046905,6.97032159650921,3.71897527485389,3.88761704150905,3.3071450089029,3.3071450089029,3.3071450089029,7.91822893069449,6.59604773763269,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.71897527485389,3.71897527485389,3.3071450089029,5.26134897215488,3.71897527485389,3.88761704150905,3.3071450089029,"Tumor"
"TCGA-AR-A1AI-01A-11R-A12P-07",3.94313637538153,3.3071450089029,12.5445812203563,4.62132717866053,9.13720897354029,9.88170087692226,6.59964522351142,3.3071450089029,3.3071450089029,4.86497819568555,3.3071450089029,3.75866414162722,12.6944295778334,4.74990704409075,7.30354346029991,3.3071450089029,3.3071450089029,3.3071450089029,4.91841985830327,4.19957642412541,8.03786916644967,7.19174651163859,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,4.08301113603657,3.3071450089029,3.3071450089029,4.08301113603657,3.94313637538153,3.3071450089029,3.3071450089029,"Tumor"
"TCGA-BH-A1FC-11A-32R-A13Q-07",11.7978195376081,9.30504827810077,13.3846767288651,8.57379639829313,7.04566589520594,7.18560760562827,11.5760566027686,3.3071450089029,5.78693830270522,11.5540980342101,10.0872547426307,8.87758349879006,12.9745335254878,5.70412318078476,12.9048811862026,5.6158594295885,4.52161696202724,3.86300812940902,5.1877531272304,4.90252733531722,6.77675714714575,12.192478227186,4.25856007683218,3.3071450089029,3.86300812940902,6.36770164792488,3.3071450089029,4.52161696202724,5.30886249645644,6.7963556076249,5.47137100665757,3.3071450089029,6.04252978775827,"Normal"
"TCGA-BH-A1FC-01A-11R-A13Q-07",4.23435954971458,3.3071450089029,9.7467556945275,5.26305678831494,10.2331314101236,10.8064722455814,6.43229430598017,3.3071450089029,3.89954144454248,5.87645683939247,3.72749313446461,3.72749313446461,13.3837350052831,4.03019615602672,6.14731181452234,5.15649009704035,3.3071450089029,3.72749313446461,3.3071450089029,3.3071450089029,8.30998054922064,9.0904463230655,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.72749313446461,3.3071450089029,3.3071450089029,4.91066718229509,4.03019615602672,3.72749313446461,3.3071450089029,"Tumor"
"TCGA-C8-A12N-01A-11R-A115-07",6.17924594473235,3.75975706640004,10.5694696221526,6.03223443274699,12.4789824135053,15.09659962833,6.45008123332405,3.3071450089029,3.75975706640004,6.69096814035217,3.94466367189972,3.3071450089029,15.8645636298114,4.30345549820927,9.06150641570523,3.94466367189972,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,8.58106702915899,6.09716027361594,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,3.3071450089029,6.19903082383887,3.3071450089029,3.75975706640004,3.3071450089029,"Tumor"
